"lfdn";"external_lfdn";"tester";"dispcode";"lastpage";"quality";"duration";"c_0001";"consent";"mood_1_1";"mood_1_2";"mood_1_3";"mood_1_4";"mood_1_5";"mood_2_1";"mood_2_2";"mood_2_3";"mood_2_4";"mood_2_5";"mood_3_1";"mood_3_2";"mood_3_3";"mood_3_4";"mood_3_5";"mood_4_1";"mood_4_2";"mood_4_3";"mood_4_4";"mood_4_5";"NS_1";"NS_2";"NS_3";"NS_4";"NS_5";"perception";"gender";"age";"german";"data_use";"data_use_not";"careful";"comments";"browser";"referer";"participant_browser";"participant_browser_version";"participant_os";"participant_device";"participant_brand";"participant_model";"participant_isbot";"participant_continent";"participant_country";"participant_region";"participant_city";"participant_latitude";"participant_longitude";"quota";"quota_assignment";"page_history";"hflip";"vflip";"output_mode";"javascript";"flash";"session_id";"language";"cleaned";"ats";"datetime";"date_of_last_access";"date_of_first_mail";"rts5996095";"rts5996099";"rts5996101";"rts5996105";"rts5996106";"rts5996111";"rts5996113";"rts5996117";"rts5996121";"rts5996122";"rts5996123";"rts5996127";"rts5996128";"rts5996129";"rts5996131";"rts5996132";"rts5996133";"rts5996141";"rts5996145";"rts5996699"
"389";"0";"1";"31";"5996701";"-77";"0";"-66";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-66";"-77";"-66";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7";"-99";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"5996095,5996101,5996102,5996701";"1";"0";"0";"-77";"-77";"b4b47b37dbea999d1a53f99f5961fd1f";"1";"0";"1543330576";"2018-11-27 14:56:16";"2018-11-27 14:56:16";"0000-00-00 00:00:00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"390";"0";"1";"31";"5996094";"-77";"1";"4";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"5";"7";"3";"5";"7";"5";"7";"1";"7";"2";"2";"3";"74";"1";"1";"Testtext";"6";"Testtext";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7";"-99";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"5996095,5996101,5996102,5996099,5996130,5996126,5996108,5996120,5996121,5996122,5996123,5996141,5996145,5996699,5996105,5996106,5996094";"1";"0";"0";"-77";"-77";"c2b8f22827204b6f72ded19a3597958c";"1";"0";"1543330576";"2018-11-27 14:56:16";"2018-11-27 14:56:17";"0000-00-00 00:00:00";"1";"1";"1";"1";"1";"0";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1"
"391";"0";"1";"31";"5996094";"-77";"1";"1";"1";"5";"6";"4";"3";"4";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"7";"7";"1";"2";"1";"3";"1";"10";"2";"1";"Testtext";"5";"Testtext";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7";"-99";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"5996095,5996101,5996102,5996099,5996130,5996131,5996132,5996133,5996126,5996108,5996120,5996141,5996145,5996699,5996105,5996106,5996094";"0";"1";"0";"-77";"-77";"137c8580f33a60f3d3955b35865ecf96";"1";"0";"1543330577";"2018-11-27 14:56:17";"2018-11-27 14:56:18";"0000-00-00 00:00:00";"0";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"1";"1"
"392";"0";"1";"31";"5996701";"-77";"0";"-66";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-66";"-77";"-66";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7";"-99";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"5996095,5996101,5996102,5996701";"1";"0";"0";"-77";"-77";"7089a27510bbc0329072843216278404";"1";"0";"1543330579";"2018-11-27 14:56:19";"2018-11-27 14:56:19";"0000-00-00 00:00:00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"393";"0";"1";"31";"5996094";"-77";"1";"4";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"3";"5";"2";"4";"7";"6";"4";"1";"4";"3";"6";"2";"35";"3";"1";"Testtext";"6";"Testtext";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7";"-99";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"5996095,5996101,5996102,5996099,5996130,5996126,5996108,5996120,5996121,5996122,5996123,5996141,5996145,5996699,5996105,5996106,5996094";"0";"0";"0";"-77";"-77";"060c267585c63b9e2debd5744548feab";"1";"0";"1543330579";"2018-11-27 14:56:19";"2018-11-27 14:56:20";"0000-00-00 00:00:00";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1"
"394";"0";"1";"31";"5996094";"-77";"1";"2";"1";"-77";"-77";"-77";"-77";"-77";"1";"4";"7";"2";"4";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"2";"3";"6";"7";"1";"6";"2";"12";"2";"1";"Testtext";"6";"Testtext";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7";"-99";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"5996095,5996101,5996102,5996099,5996130,5996126,5996127,5996128,5996129,5996108,5996120,5996141,5996145,5996699,5996105,5996106,5996094";"0";"1";"0";"-77";"-77";"afa3341095d50d24064238f89920255d";"1";"0";"1543330580";"2018-11-27 14:56:20";"2018-11-27 14:56:21";"0000-00-00 00:00:00";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"0";"0";"0";"1";"1";"1"
"395";"0";"1";"31";"5996094";"-77";"2";"3";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"1";"1";"1";"1";"4";"-77";"-77";"-77";"-77";"-77";"6";"1";"2";"2";"7";"1";"2";"10";"3";"2";"Testtext";"2";"Testtext";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7";"-99";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"5996095,5996101,5996102,5996099,5996130,5996126,5996108,5996111,5996113,5996117,5996120,5996141,5996145,5996699,5996105,5996106,5996094";"0";"1";"0";"-77";"-77";"94734a082c6e4fb205996c30ea1edd67";"1";"0";"1543330581";"2018-11-27 14:56:21";"2018-11-27 14:56:23";"0000-00-00 00:00:00";"0";"1";"1";"2";"2";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"2"
"396";"0";"1";"31";"5996094";"-77";"1";"1";"1";"5";"5";"1";"4";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"5";"1";"3";"5";"6";"1";"3";"6";"4";"2";"Testtext";"5";"Testtext";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7";"-99";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"5996095,5996101,5996102,5996099,5996130,5996131,5996132,5996133,5996126,5996108,5996120,5996141,5996145,5996699,5996105,5996106,5996094";"1";"1";"0";"-77";"-77";"051bcefb6ed2d7833e29c1b5eef0092c";"1";"0";"1543330584";"2018-11-27 14:56:24";"2018-11-27 14:56:25";"0000-00-00 00:00:00";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1"
"397";"0";"1";"31";"5996094";"-77";"1";"1";"1";"1";"7";"7";"5";"6";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"6";"1";"1";"2";"1";"2";"1";"73";"3";"1";"Testtext";"7";"Testtext";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7";"-99";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"5996095,5996101,5996102,5996099,5996130,5996131,5996132,5996133,5996126,5996108,5996120,5996141,5996145,5996699,5996105,5996106,5996094";"1";"1";"0";"-77";"-77";"6757c5d27c0a2186fc8fdb88b99568b6";"1";"0";"1543330585";"2018-11-27 14:56:25";"2018-11-27 14:56:26";"0000-00-00 00:00:00";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"1"
"398";"0";"1";"31";"5996094";"-77";"1";"3";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"5";"1";"5";"3";"2";"-77";"-77";"-77";"-77";"-77";"4";"3";"5";"7";"7";"7";"3";"40";"2";"2";"Testtext";"4";"Testtext";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7";"-99";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"5996095,5996101,5996102,5996099,5996130,5996126,5996108,5996111,5996113,5996117,5996120,5996141,5996145,5996699,5996105,5996106,5996094";"1";"0";"0";"-77";"-77";"bd83cdf3e7dd64d4f59a9a8cdf948075";"1";"0";"1543330586";"2018-11-27 14:56:26";"2018-11-27 14:56:27";"0000-00-00 00:00:00";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"399";"0";"1";"31";"5996701";"-77";"1";"-66";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-66";"-77";"-66";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7";"-99";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"5996095,5996101,5996102,5996701";"0";"1";"0";"-77";"-77";"b7456774a1b2bbc90ec35970f005508d";"1";"0";"1543330587";"2018-11-27 14:56:27";"2018-11-27 14:56:28";"0000-00-00 00:00:00";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"400";"0";"1";"31";"5996701";"-77";"0";"-66";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-66";"-77";"-66";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_2) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7";"-99";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-66";"-66";"0";"-66";"5996095,5996101,5996102,5996701";"1";"1";"0";"-77";"-77";"0378cf3148615e2fd4b515f9c31c792b";"1";"0";"1543330588";"2018-11-27 14:56:28";"2018-11-27 14:56:28";"0000-00-00 00:00:00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
